"NETCD","STATCD","PARAMCD","PTID","DAYDT","HOURAV","VFLAGCD","FREQ_IN","PARAMDSB"
1,33,4,7,"2018-10-12 15:59:00.000",10.2503538131714,9,"1h","NO2"
28,2,25,19,"2018-10-12 15:59:00.000",26.3093795776367,9,"1h","PM10"
28,2,7,25,"2018-10-12 15:59:00.000",115.696678161621,9,"1h","O3"
28,11,4,14,"2018-10-12 15:59:00.000",32.7636299133301,9,"1h","NO2"
28,12,7,6,"2018-10-12 15:59:00.000",114.169441223145,9,"1h","O3"
28,13,25,5,"2018-10-12 15:59:00.000",29.7600002288818,9,"1h","PM10"
2,20,25,5,"2018-10-12 15:59:00.000",37.1199913024902,9,"1h","PM10"
2,25,4,5,"2018-10-12 15:59:00.000",10.9661149978638,9,"1h","NO2"
3,6,4,4,"2018-10-12 15:59:00.000",4.45624828338623,9,"1h","NO2"
3,7,4,4,"2018-10-12 15:59:00.000",5.49020862579346,10,"1h","NO2"
3,7,7,5,"2018-10-12 15:59:00.000",107.168586730957,9,"1h","O3"
3,8,4,4,"2018-10-12 15:59:00.000",5.05029535293579,10,"1h","NO2"
3,10,4,4,"2018-10-12 15:59:00.000",11.7348175048828,9,"1h","NO2"
3,10,7,5,"2018-10-12 15:59:00.000",96.5607376098633,10,"1h","O3"
2,6,4,4,"2018-10-12 16:59:00.000",46.1763648986816,9,"1h","NO2"
2,6,25,6,"2018-10-12 16:59:00.000",37.1184310913086,9,"1h","PM10"
2,6,7,26,"2018-10-12 16:59:00.000",77.3411636352539,10,"1h","O3"
2,12,25,11,"2018-10-12 16:59:00.000",70.1208801269531,9,"1h","PM10"
2,22,4,3,"2018-10-12 16:59:00.000",49.2780723571777,9,"1h","NO2"
1,4,7,6,"2018-10-12 16:59:00.000",94.7616653442383,9,"1h","O3"
1,5,7,6,"2018-10-12 16:59:00.000",98.0586853027344,9,"1h","O3"
1,18,4,4,"2018-10-12 16:59:00.000",10.3582601547241,9,"1h","NO2"
1,18,7,5,"2018-10-12 16:59:00.000",104.667121887207,9,"1h","O3"
1,36,4,4,"2018-10-12 16:59:00.000",4.12912273406982,9,"1h","NO2"
3,5,4,3,"2018-10-12 16:59:00.000",6.87183856964111,9,"1h","NO2"
1,8,25,6,"2018-10-12 16:59:00.000",34.3499908447266,9,"1h","PM10"
1,31,7,3,"2018-10-12 16:59:00.000",82.5850448608398,9,"1h","O3"
1,31,4,7,"2018-10-12 16:59:00.000",9.85960006713867,9,"1h","NO2"
1,32,25,2,"2018-10-12 16:59:00.000",47.3699913024902,9,"1h","PM10"
1,33,25,2,"2018-10-12 16:59:00.000",46.3753814697266,9,"1h","PM10"
28,1,4,4,"2018-10-12 16:59:00.000",53.877498626709,9,"1h","NO2"
28,2,4,4,"2018-10-12 16:59:00.000",41.348030090332,9,"1h","NO2"
28,7,7,12,"2018-10-12 16:59:00.000",35.9558258056641,9,"1h","O3"
28,11,25,1,"2018-10-12 16:59:00.000",32.7548217773438,9,"1h","PM10"
28,12,4,4,"2018-10-12 16:59:00.000",18.6173038482666,9,"1h","NO2"
28,13,4,3,"2018-10-12 16:59:00.000",4.72901821136475,9,"1h","NO2"
28,13,7,4,"2018-10-12 16:59:00.000",107.448226928711,9,"1h","O3"
2,20,4,4,"2018-10-12 16:59:00.000",57.699893951416,9,"1h","NO2"
2,23,7,1,"2018-10-12 16:59:00.000",85.8113784790039,9,"1h","O3"
2,23,25,2,"2018-10-12 16:59:00.000",30.4124698638916,9,"1h","PM10"
2,24,4,5,"2018-10-12 16:59:00.000",42.4006996154785,9,"1h","NO2"
3,3,7,5,"2018-10-12 16:59:00.000",108.388610839844,9,"1h","O3"
3,6,7,5,"2018-10-12 16:59:00.000",79.0262832641602,9,"1h","O3"
3,8,7,5,"2018-10-12 16:59:00.000",93.5250015258789,9,"1h","O3"
3,9,4,4,"2018-10-12 16:59:00.000",8.87181377410889,10,"1h","NO2"
3,9,7,5,"2018-10-12 16:59:00.000",84.695930480957,9,"1h","O3"
2,21,4,4,"2018-10-12 16:59:00.000",45.4184875488281,9,"1h","NO2"
2,22,25,9,"2018-10-12 16:59:00.000",27.3439998626709,9,"1h","PM10"
1,4,4,4,"2018-10-12 16:59:00.000",18.1313362121582,9,"1h","NO2"
1,5,25,8,"2018-10-12 16:59:00.000",35.6532211303711,9,"1h","PM10"
1,13,7,5,"2018-10-12 16:59:00.000",81.3326797485352,9,"1h","O3"
1,13,25,6,"2018-10-12 16:59:00.000",24.9205799102783,9,"1h","PM10"
1,18,25,16,"2018-10-12 16:59:00.000",19.5360202789307,9,"1h","PM10"
1,36,7,5,"2018-10-12 16:59:00.000",80.8972320556641,9,"1h","O3"
3,2,4,4,"2018-10-12 16:59:00.000",26.263729095459,9,"1h","NO2"
3,2,25,17,"2018-10-12 16:59:00.000",20.1128196716309,9,"1h","PM10"
1,8,4,4,"2018-10-12 16:59:00.000",67.5419158935547,9,"1h","NO2"
1,12,7,5,"2018-10-12 16:59:00.000",72.6218338012695,9,"1h","O3"
1,15,4,4,"2018-10-12 16:59:00.000",44.5073623657227,9,"1h","NO2"
1,31,25,2,"2018-10-12 16:59:00.000",45.1977310180664,9,"1h","PM10"
1,32,7,3,"2018-10-12 16:59:00.000",69.0546264648438,9,"1h","O3"
1,32,4,7,"2018-10-12 16:59:00.000",40.5607261657715,9,"1h","NO2"
1,33,7,3,"2018-10-12 16:59:00.000",89.4092407226562,9,"1h","O3"
1,33,4,7,"2018-10-12 16:59:00.000",12.8663902282715,9,"1h","NO2"
28,2,25,19,"2018-10-12 16:59:00.000",30.2070598602295,9,"1h","PM10"
28,2,7,25,"2018-10-12 16:59:00.000",82.0516967773438,9,"1h","O3"
28,11,4,14,"2018-10-12 16:59:00.000",55.4218788146973,9,"1h","NO2"
28,12,7,6,"2018-10-12 16:59:00.000",71.4914245605469,9,"1h","O3"
28,13,25,5,"2018-10-12 16:59:00.000",31.8600006103516,9,"1h","PM10"
2,20,25,5,"2018-10-12 16:59:00.000",29.2700004577637,9,"1h","PM10"
2,25,4,5,"2018-10-12 16:59:00.000",29.7878894805908,9,"1h","NO2"
3,6,4,4,"2018-10-12 16:59:00.000",11.3325653076172,9,"1h","NO2"
3,7,4,4,"2018-10-12 16:59:00.000",7.61106967926025,10,"1h","NO2"
3,7,7,5,"2018-10-12 16:59:00.000",95.9442977905273,9,"1h","O3"
3,8,4,4,"2018-10-12 16:59:00.000",10.5811567306519,10,"1h","NO2"
3,10,4,4,"2018-10-12 16:59:00.000",8.20381832122803,9,"1h","NO2"
3,10,7,5,"2018-10-12 16:59:00.000",95.931037902832,10,"1h","O3"
2,6,4,4,"2018-10-12 17:59:00.000",70.9173965454102,9,"1h","NO2"
2,6,25,6,"2018-10-12 17:59:00.000",44.4444313049316,9,"1h","PM10"
2,6,7,26,"2018-10-12 17:59:00.000",42.7902565002441,10,"1h","O3"
2,12,25,11,"2018-10-12 17:59:00.000",61.1758117675781,9,"1h","PM10"
2,22,4,3,"2018-10-12 17:59:00.000",83.0238189697266,9,"1h","NO2"
1,4,7,6,"2018-10-12 17:59:00.000",68.3603134155273,9,"1h","O3"
1,5,7,6,"2018-10-12 17:59:00.000",62.4024429321289,9,"1h","O3"
1,18,4,4,"2018-10-12 17:59:00.000",32.4591064453125,9,"1h","NO2"
1,18,7,5,"2018-10-12 17:59:00.000",71.8501663208008,9,"1h","O3"
1,36,4,4,"2018-10-12 17:59:00.000",12.961236000061,9,"1h","NO2"
3,5,4,3,"2018-10-12 17:59:00.000",65.7128982543945,9,"1h","NO2"
1,8,25,6,"2018-10-12 17:59:00.000",27.25,9,"1h","PM10"
1,31,7,3,"2018-10-12 17:59:00.000",65.4836654663086,9,"1h","O3"
1,31,4,7,"2018-10-12 17:59:00.000",16.1447410583496,9,"1h","NO2"
1,32,25,2,"2018-10-12 17:59:00.000",54.6300010681152,9,"1h","PM10"
1,33,25,2,"2018-10-12 17:59:00.000",58.0912818908691,9,"1h","PM10"
28,1,4,4,"2018-10-12 17:59:00.000",65.9063720703125,9,"1h","NO2"
28,2,4,4,"2018-10-12 17:59:00.000",70.1146240234375,9,"1h","NO2"
28,7,7,12,"2018-10-12 17:59:00.000",22.8389205932617,9,"1h","O3"
28,11,25,1,"2018-10-12 17:59:00.000",26.8882904052734,9,"1h","PM10"
28,12,4,4,"2018-10-12 17:59:00.000",16.4004440307617,9,"1h","NO2"
28,13,4,3,"2018-10-12 17:59:00.000",26.9414558410644,9,"1h","NO2"
28,13,7,4,"2018-10-12 17:59:00.000",64.7672805786133,9,"1h","O3"
2,20,4,4,"2018-10-12 17:59:00.000",67.1581954956055,9,"1h","NO2"
2,23,7,1,"2018-10-12 17:59:00.000",80.9453887939453,9,"1h","O3"
2,23,25,2,"2018-10-12 17:59:00.000",29.5391902923584,9,"1h","PM10"
2,24,4,5,"2018-10-12 17:59:00.000",74.5077133178711,9,"1h","NO2"
3,3,7,5,"2018-10-12 17:59:00.000",86.6049270629883,9,"1h","O3"
3,6,7,5,"2018-10-12 17:59:00.000",56.0407867431641,9,"1h","O3"
3,8,7,5,"2018-10-12 17:59:00.000",55.1844139099121,9,"1h","O3"
3,9,4,4,"2018-10-12 17:59:00.000",11.4437646865845,10,"1h","NO2"
3,9,7,5,"2018-10-12 17:59:00.000",75.6973419189453,9,"1h","O3"
2,21,4,4,"2018-10-12 17:59:00.000",67.8507614135742,9,"1h","NO2"
2,22,25,9,"2018-10-12 17:59:00.000",37.2689895629883,9,"1h","PM10"
1,4,4,4,"2018-10-12 17:59:00.000",34.1963691711426,9,"1h","NO2"
1,5,25,8,"2018-10-12 17:59:00.000",20.2686195373535,9,"1h","PM10"
1,13,7,5,"2018-10-12 17:59:00.000",53.552604675293,9,"1h","O3"
1,13,25,6,"2018-10-12 17:59:00.000",23.4546699523926,9,"1h","PM10"
1,18,25,16,"2018-10-12 17:59:00.000",29.7924098968506,9,"1h","PM10"
1,36,7,5,"2018-10-12 17:59:00.000",56.5022506713867,9,"1h","O3"
3,2,4,4,"2018-10-12 17:59:00.000",42.1918525695801,9,"1h","NO2"
3,2,25,17,"2018-10-12 17:59:00.000",34.8295211791992,9,"1h","PM10"
1,8,4,4,"2018-10-12 17:59:00.000",90.5804672241211,9,"1h","NO2"
1,12,7,5,"2018-10-12 17:59:00.000",79.7503051757812,9,"1h","O3"
1,15,4,4,"2018-10-12 17:59:00.000",28.8119659423828,9,"1h","NO2"
1,31,25,2,"2018-10-12 17:59:00.000",61.4099617004395,9,"1h","PM10"
1,32,7,3,"2018-10-12 17:59:00.000",39.1894798278809,9,"1h","O3"
1,32,4,7,"2018-10-12 17:59:00.000",48.9387092590332,9,"1h","NO2"
1,33,7,3,"2018-10-12 17:59:00.000",73.8764724731445,9,"1h","O3"
1,33,4,7,"2018-10-12 17:59:00.000",17.7771263122559,9,"1h","NO2"
28,2,25,19,"2018-10-12 17:59:00.000",41.9001197814941,9,"1h","PM10"
28,2,7,25,"2018-10-12 17:59:00.000",40.5129241943359,9,"1h","O3"
28,11,4,14,"2018-10-12 17:59:00.000",94.2557678222656,9,"1h","NO2"
28,12,7,6,"2018-10-12 17:59:00.000",40.6193962097168,9,"1h","O3"
28,13,25,5,"2018-10-12 17:59:00.000",55.9900016784668,9,"1h","PM10"
2,20,25,5,"2018-10-12 17:59:00.000",28.2099895477295,9,"1h","PM10"
2,25,4,5,"2018-10-12 17:59:00.000",55.5287017822266,9,"1h","NO2"
3,6,4,4,"2018-10-12 17:59:00.000",26.3547401428223,9,"1h","NO2"
3,7,4,4,"2018-10-12 17:59:00.000",6.5631308555603,10,"1h","NO2"
3,7,7,5,"2018-10-12 17:59:00.000",80.863395690918,9,"1h","O3"
3,8,4,4,"2018-10-12 17:59:00.000",26.4378528594971,10,"1h","NO2"
3,10,4,4,"2018-10-12 17:59:00.000",9.86111831665039,9,"1h","NO2"
3,10,7,5,"2018-10-12 17:59:00.000",82.6491012573242,10,"1h","O3"
2,6,4,4,"2018-10-12 18:59:00.000",27.0938224792481,9,"1h","NO2"
2,6,25,6,"2018-10-12 18:59:00.000",40.5372314453125,9,"1h","PM10"
2,6,7,26,"2018-10-12 18:59:00.000",77.2876205444336,10,"1h","O3"
2,12,25,11,"2018-10-12 18:59:00.000",67.6813201904297,9,"1h","PM10"
2,22,4,3,"2018-10-12 18:59:00.000",50.5984191894531,9,"1h","NO2"
1,4,7,6,"2018-10-12 18:59:00.000",30.3125686645508,9,"1h","O3"
1,5,7,6,"2018-10-12 18:59:00.000",44.1330146789551,9,"1h","O3"
1,18,4,4,"2018-10-12 18:59:00.000",62.3874893188477,9,"1h","NO2"
1,18,7,5,"2018-10-12 18:59:00.000",25.1235752105713,9,"1h","O3"
1,36,4,4,"2018-10-12 18:59:00.000",33.9624137878418,9,"1h","NO2"
3,5,4,3,"2018-10-12 18:59:00.000",58.4183464050293,9,"1h","NO2"
1,8,25,6,"2018-10-12 18:59:00.000",42.6699905395508,9,"1h","PM10"
1,31,7,3,"2018-10-12 18:59:00.000",57.2354316711426,9,"1h","O3"
1,31,4,7,"2018-10-12 18:59:00.000",43.8286399841309,9,"1h","NO2"
1,32,25,2,"2018-10-12 18:59:00.000",55.6300010681152,9,"1h","PM10"
1,33,25,2,"2018-10-12 18:59:00.000",52.233341217041,9,"1h","PM10"
28,1,4,4,"2018-10-12 18:59:00.000",123.694183349609,9,"1h","NO2"
28,2,4,4,"2018-10-12 18:59:00.000",81.5884628295898,9,"1h","NO2"
28,7,7,12,"2018-10-12 18:59:00.000",6.72528886795044,9,"1h","O3"
28,11,25,1,"2018-10-12 18:59:00.000",53.2877006530762,9,"1h","PM10"
28,12,4,4,"2018-10-12 18:59:00.000",16.4769248962402,9,"1h","NO2"
28,13,4,3,"2018-10-12 18:59:00.000",41.6680068969727,9,"1h","NO2"
28,13,7,4,"2018-10-12 18:59:00.000",32.2982521057129,9,"1h","O3"
2,20,4,4,"2018-10-12 18:59:00.000",39.8901519775391,9,"1h","NO2"
2,23,7,1,"2018-10-12 18:59:00.000",86.0051879882812,9,"1h","O3"
2,23,25,2,"2018-10-12 18:59:00.000",30.7948207855225,9,"1h","PM10"
2,24,4,5,"2018-10-12 18:59:00.000",50.4483680725098,9,"1h","NO2"
3,3,7,5,"2018-10-12 18:59:00.000",85.0987396240234,9,"1h","O3"
3,6,7,5,"2018-10-12 18:59:00.000",17.1105041503906,9,"1h","O3"
3,8,7,5,"2018-10-12 18:59:00.000",10.0300703048706,9,"1h","O3"
3,9,4,4,"2018-10-12 18:59:00.000",17.5277671813965,10,"1h","NO2"
3,9,7,5,"2018-10-12 18:59:00.000",56.9103088378906,9,"1h","O3"
2,21,4,4,"2018-10-12 18:59:00.000",60.7590751647949,9,"1h","NO2"
2,22,25,9,"2018-10-12 18:59:00.000",39.1523017883301,9,"1h","PM10"
1,4,4,4,"2018-10-12 18:59:00.000",65.1824722290039,9,"1h","NO2"
1,5,25,8,"2018-10-12 18:59:00.000",28.0830097198486,9,"1h","PM10"
1,13,7,5,"2018-10-12 18:59:00.000",49.1586380004883,9,"1h","O3"
1,13,25,6,"2018-10-12 18:59:00.000",21.0114803314209,9,"1h","PM10"
1,18,25,16,"2018-10-12 18:59:00.000",40.0488395690918,9,"1h","PM10"
1,36,7,5,"2018-10-12 18:59:00.000",24.5875377655029,9,"1h","O3"
3,2,4,4,"2018-10-12 18:59:00.000",47.1787338256836,9,"1h","NO2"
3,2,25,17,"2018-10-12 18:59:00.000",27.9617195129394,9,"1h","PM10"
1,8,4,4,"2018-10-12 18:59:00.000",63.5405197143555,9,"1h","NO2"
1,12,7,5,"2018-10-12 18:59:00.000",88.0573883056641,9,"1h","O3"
1,15,4,4,"2018-10-12 18:59:00.000",33.1118240356445,9,"1h","NO2"
1,31,25,2,"2018-10-12 18:59:00.000",59.4448509216309,9,"1h","PM10"
1,32,7,3,"2018-10-12 18:59:00.000",42.3571014404297,9,"1h","O3"
1,32,4,7,"2018-10-12 18:59:00.000",40.0560340881348,9,"1h","NO2"
1,33,7,3,"2018-10-12 18:59:00.000",41.9391899108887,9,"1h","O3"
1,33,4,7,"2018-10-12 18:59:00.000",37.8580207824707,9,"1h","NO2"
28,2,25,19,"2018-10-12 18:59:00.000",54.5676002502441,9,"1h","PM10"
28,2,7,25,"2018-10-12 18:59:00.000",24.9631156921387,9,"1h","O3"
28,11,4,14,"2018-10-12 18:59:00.000",44.5019493103027,9,"1h","NO2"
28,12,7,6,"2018-10-12 18:59:00.000",27.7638969421387,9,"1h","O3"
28,13,25,5,"2018-10-12 18:59:00.000",83.1299896240234,9,"1h","PM10"
2,20,25,5,"2018-10-12 18:59:00.000",48.8400001525879,9,"1h","PM10"
2,25,4,5,"2018-10-12 18:59:00.000",41.4757919311523,9,"1h","NO2"
3,6,4,4,"2018-10-12 18:59:00.000",67.5171890258789,9,"1h","NO2"
3,7,4,4,"2018-10-12 18:59:00.000",3.65212440490723,10,"1h","NO2"
3,7,7,5,"2018-10-12 18:59:00.000",82.3916854858398,9,"1h","O3"
3,8,4,4,"2018-10-12 18:59:00.000",60.9957427978516,10,"1h","NO2"
3,10,4,4,"2018-10-12 18:59:00.000",9.30257415771484,9,"1h","NO2"
3,10,7,5,"2018-10-12 18:59:00.000",74.729248046875,10,"1h","O3"
2,6,4,4,"2018-10-12 19:59:00.000",17.6132373809814,9,"1h","NO2"
2,6,25,6,"2018-10-12 19:59:00.000",23.931619644165,9,"1h","PM10"
2,6,7,26,"2018-10-12 19:59:00.000",86.0923767089844,10,"1h","O3"
2,12,25,11,"2018-10-12 19:59:00.000",40.8461418151855,9,"1h","PM10"
2,22,4,3,"2018-10-12 19:59:00.000",39.9961128234863,9,"1h","NO2"
1,4,7,6,"2018-10-12 19:59:00.000",36.8980255126953,9,"1h","O3"
1,5,7,6,"2018-10-12 19:59:00.000",60.9272232055664,9,"1h","O3"
1,18,4,4,"2018-10-12 19:59:00.000",26.5871429443359,9,"1h","NO2"
1,18,7,5,"2018-10-12 19:59:00.000",54.9538307189941,9,"1h","O3"
1,36,4,4,"2018-10-12 19:59:00.000",19.5114231109619,9,"1h","NO2"
3,5,4,3,"2018-10-12 19:59:00.000",69.7545547485352,9,"1h","NO2"
1,8,25,6,"2018-10-12 19:59:00.000",29.3600006103516,9,"1h","PM10"
1,31,7,3,"2018-10-12 19:59:00.000",36.9424133300781,9,"1h","O3"
1,31,4,7,"2018-10-12 19:59:00.000",27.5412502288818,9,"1h","NO2"
1,32,25,2,"2018-10-12 19:59:00.000",66.489990234375,9,"1h","PM10"
1,33,25,2,"2018-10-12 19:59:00.000",52.233341217041,9,"1h","PM10"
28,1,4,4,"2018-10-12 19:59:00.000",101.054496765137,9,"1h","NO2"
28,2,4,4,"2018-10-12 19:59:00.000",77.9867553710938,9,"1h","NO2"
28,7,7,12,"2018-10-12 19:59:00.000",3.81012678146362,9,"1h","O3"
28,11,25,1,"2018-10-12 19:59:00.000",42.5323715209961,9,"1h","PM10"
28,12,4,4,"2018-10-12 19:59:00.000",7.43927240371704,9,"1h","NO2"
28,13,4,3,"2018-10-12 19:59:00.000",61.4513931274414,9,"1h","NO2"
28,13,7,4,"2018-10-12 19:59:00.000",4.36650848388672,9,"1h","O3"
2,20,4,4,"2018-10-12 19:59:00.000",30.0061817169189,9,"1h","NO2"
2,23,7,1,"2018-10-12 19:59:00.000",90.7103424072266,9,"1h","O3"
2,23,25,2,"2018-10-12 19:59:00.000",25.1600704193115,9,"1h","PM10"
2,24,4,5,"2018-10-12 19:59:00.000",39.3988800048828,9,"1h","NO2"
3,3,7,5,"2018-10-12 19:59:00.000",85.6975784301758,9,"1h","O3"
3,6,7,5,"2018-10-12 19:59:00.000",32.2334365844727,9,"1h","O3"
3,8,7,5,"2018-10-12 19:59:00.000",29.6349277496338,9,"1h","O3"
3,9,4,4,"2018-10-12 19:59:00.000",20.4834098815918,10,"1h","NO2"
3,9,7,5,"2018-10-12 19:59:00.000",39.6792755126953,9,"1h","O3"
2,21,4,4,"2018-10-12 19:59:00.000",44.7739906311035,9,"1h","NO2"
2,22,25,9,"2018-10-12 19:59:00.000",35.3870010375977,9,"1h","PM10"
1,4,4,4,"2018-10-12 19:59:00.000",38.5257301330566,9,"1h","NO2"
1,5,25,8,"2018-10-12 19:59:00.000",21.4896202087402,9,"1h","PM10"
1,13,7,5,"2018-10-12 19:59:00.000",46.6058731079102,9,"1h","O3"
1,13,25,6,"2018-10-12 19:59:00.000",28.3410701751709,9,"1h","PM10"
1,18,25,16,"2018-10-12 19:59:00.000",25.8852195739746,9,"1h","PM10"
1,36,7,5,"2018-10-12 19:59:00.000",25.5470714569092,9,"1h","O3"
3,2,4,4,"2018-10-12 19:59:00.000",15.1564445495606,9,"1h","NO2"
3,2,25,17,"2018-10-12 19:59:00.000",26.9806098937988,9,"1h","PM10"
1,8,4,4,"2018-10-12 19:59:00.000",28.0623092651367,9,"1h","NO2"
1,12,7,5,"2018-10-12 19:59:00.000",88.7390975952148,9,"1h","O3"
1,15,4,4,"2018-10-12 19:59:00.000",26.9262561798096,9,"1h","NO2"
1,31,25,2,"2018-10-12 19:59:00.000",57.9710006713867,9,"1h","PM10"
1,32,7,3,"2018-10-12 19:59:00.000",24.7695217132568,9,"1h","O3"
1,32,4,7,"2018-10-12 19:59:00.000",46.1072463989258,9,"1h","NO2"
1,33,7,3,"2018-10-12 19:59:00.000",27.5514278411865,9,"1h","O3"
1,33,4,7,"2018-10-12 19:59:00.000",31.3405838012695,9,"1h","NO2"
28,2,25,19,"2018-10-12 19:59:00.000",65.2862396240234,9,"1h","PM10"
28,2,7,25,"2018-10-12 19:59:00.000",12.0988111495972,9,"1h","O3"
28,11,4,14,"2018-10-12 19:59:00.000",23.5359153747559,9,"1h","NO2"
28,12,7,6,"2018-10-12 19:59:00.000",24.3524074554443,9,"1h","O3"
28,13,25,5,"2018-10-12 19:59:00.000",103.599800109863,2,"1h","PM10"
2,20,25,5,"2018-10-12 19:59:00.000",26.3600006103516,9,"1h","PM10"
2,25,4,5,"2018-10-12 19:59:00.000",39.3574485778809,9,"1h","NO2"
3,6,4,4,"2018-10-12 19:59:00.000",54.6128540039062,9,"1h","NO2"
3,7,4,4,"2018-10-12 19:59:00.000",5.63255262374878,10,"1h","NO2"
3,7,7,5,"2018-10-12 19:59:00.000",75.5324020385742,9,"1h","O3"
3,8,4,4,"2018-10-12 19:59:00.000",36.8351020812988,10,"1h","NO2"
3,10,4,4,"2018-10-12 19:59:00.000",7.77348947525024,9,"1h","NO2"
3,10,7,5,"2018-10-12 19:59:00.000",77.1559066772461,10,"1h","O3"
2,6,4,4,"2018-10-12 20:59:00.000",11.6249599456787,9,"1h","NO2"
2,6,25,6,"2018-10-12 20:59:00.000",18.5592098236084,9,"1h","PM10"
2,6,7,26,"2018-10-12 20:59:00.000",94.2917404174805,10,"1h","O3"
2,12,25,11,"2018-10-12 20:59:00.000",40.0329513549805,9,"1h","PM10"
1,4,7,6,"2018-10-12 20:59:00.000",39.0610847473145,9,"1h","O3"
1,5,7,6,"2018-10-12 20:59:00.000",67.213005065918,9,"1h","O3"
1,18,4,4,"2018-10-12 20:59:00.000",17.761682510376,9,"1h","NO2"
1,18,7,5,"2018-10-12 20:59:00.000",60.8425903320312,9,"1h","O3"
1,36,4,4,"2018-10-12 20:59:00.000",15.5992641448975,9,"1h","NO2"
3,5,4,3,"2018-10-12 20:59:00.000",61.4701881408691,9,"1h","NO2"
1,8,25,6,"2018-10-12 20:59:00.000",38.1599998474121,9,"1h","PM10"
1,31,7,3,"2018-10-12 20:59:00.000",25.4801597595215,9,"1h","O3"
1,31,4,7,"2018-10-12 20:59:00.000",24.3351325988769,9,"1h","NO2"
1,32,25,2,"2018-10-12 20:59:00.000",61.3699913024902,9,"1h","PM10"
1,33,25,2,"2018-10-12 20:59:00.000",48.8162002563477,9,"1h","PM10"
28,1,4,4,"2018-10-12 20:59:00.000",54.8249931335449,9,"1h","NO2"
28,2,4,4,"2018-10-12 20:59:00.000",61.1380348205566,9,"1h","NO2"
28,7,7,12,"2018-10-12 20:59:00.000",4.23367118835449,9,"1h","O3"
28,11,25,1,"2018-10-12 20:59:00.000",52.3099403381348,9,"1h","PM10"
28,12,4,4,"2018-10-12 20:59:00.000",6.07245826721191,9,"1h","NO2"
28,13,4,3,"2018-10-12 20:59:00.000",33.8529891967773,9,"1h","NO2"
28,13,7,4,"2018-10-12 20:59:00.000",30.9712181091309,9,"1h","O3"
2,20,4,4,"2018-10-12 20:59:00.000",16.9897136688232,9,"1h","NO2"
2,23,7,1,"2018-10-12 20:59:00.000",92.3286819458008,9,"1h","O3"
2,23,25,2,"2018-10-12 20:59:00.000",21.7981605529785,9,"1h","PM10"
2,24,4,5,"2018-10-12 20:59:00.000",23.5542335510254,9,"1h","NO2"
3,3,7,5,"2018-10-12 20:59:00.000",89.0273132324219,9,"1h","O3"
3,6,7,5,"2018-10-12 20:59:00.000",38.0710639953613,9,"1h","O3"
3,8,7,5,"2018-10-12 20:59:00.000",24.3758678436279,9,"1h","O3"
3,9,4,4,"2018-10-12 20:59:00.000",34.8042335510254,10,"1h","NO2"
3,9,7,5,"2018-10-12 20:59:00.000",16.3308067321777,9,"1h","O3"
2,21,4,4,"2018-10-12 20:59:00.000",22.20680809021,9,"1h","NO2"
1,4,4,4,"2018-10-12 20:59:00.000",33.1447677612305,9,"1h","NO2"
1,5,25,8,"2018-10-12 20:59:00.000",27.5946197509766,9,"1h","PM10"
1,13,7,5,"2018-10-12 20:59:00.000",43.7347297668457,9,"1h","O3"
1,13,25,6,"2018-10-12 20:59:00.000",33.2274513244629,9,"1h","PM10"
1,18,25,16,"2018-10-12 20:59:00.000",21.9780197143555,9,"1h","PM10"
1,36,7,5,"2018-10-12 20:59:00.000",34.7071533203125,9,"1h","O3"
3,2,4,4,"2018-10-12 20:59:00.000",39.0065002441406,9,"1h","NO2"
3,2,25,17,"2018-10-12 20:59:00.000",15.2072601318359,9,"1h","PM10"
1,8,4,4,"2018-10-12 20:59:00.000",30.4655780792236,9,"1h","NO2"
1,12,7,5,"2018-10-12 20:59:00.000",86.9782943725586,9,"1h","O3"
1,15,4,4,"2018-10-12 20:59:00.000",13.5786533355713,9,"1h","NO2"
1,31,25,2,"2018-10-12 20:59:00.000",67.3053207397461,9,"1h","PM10"
1,32,7,3,"2018-10-12 20:59:00.000",20.8985214233398,9,"1h","O3"
1,32,4,7,"2018-10-12 20:59:00.000",49.7231636047363,9,"1h","NO2"
1,33,7,3,"2018-10-12 20:59:00.000",17.0693340301514,9,"1h","O3"
1,33,4,7,"2018-10-12 20:59:00.000",32.3383026123047,9,"1h","NO2"
28,2,25,19,"2018-10-12 20:59:00.000",49.6954917907715,9,"1h","PM10"
28,2,7,25,"2018-10-12 20:59:00.000",17.6693344116211,9,"1h","O3"
28,11,4,14,"2018-10-12 20:59:00.000",47.4648818969727,9,"1h","NO2"
28,12,7,6,"2018-10-12 20:59:00.000",25.6271324157715,9,"1h","O3"
28,13,25,5,"2018-10-12 20:59:00.000",88.0400009155273,9,"1h","PM10"
2,20,25,5,"2018-10-12 20:59:00.000",47.25,9,"1h","PM10"
2,25,4,5,"2018-10-12 20:59:00.000",31.1061000823975,9,"1h","NO2"
3,6,4,4,"2018-10-12 20:59:00.000",35.724609375,9,"1h","NO2"
3,7,4,4,"2018-10-12 20:59:00.000",4.90033197402954,10,"1h","NO2"
3,7,7,5,"2018-10-12 20:59:00.000",81.1457138061523,9,"1h","O3"
3,8,4,4,"2018-10-12 20:59:00.000",34.1187973022461,10,"1h","NO2"
3,10,4,4,"2018-10-12 20:59:00.000",6.02979803085327,9,"1h","NO2"
3,10,7,5,"2018-10-12 20:59:00.000",85.7641296386719,10,"1h","O3"
